,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,condition_code,grade_code,age,renovated,waterfront_coded,view_coded,lon,To_drop_place_ID,To_drop_road,Type_place,city,suburb
19489,3342103174,518000.0,4,2.5,2560,5672,2.0,2560,0.0,2005,0.0,98056,47.5222,-122.201,2190,6788,3,8,9,False,0,1,-122.201,232502397.0,North 34th Street,town,Renton,Kennydale
19490,2078500210,565000.0,4,2.5,2620,10016,2.0,2620,0.0,1996,0.0,98056,47.5295,-122.179,2620,10016,3,8,18,False,0,0,-122.179,231954427.0,120th Place Southeast,village,Newcastle,
19491,3955900910,445000.0,4,2.5,2760,8558,2.0,2760,0.0,2001,0.0,98056,47.4802,-122.189,2760,7703,3,7,14,False,0,0,-122.189,230904067.0,Blaine Drive Southeast,town,Renton,
19492,3472800068,968000.0,5,2.5,2900,9799,1.0,1450,1450.0,1959,0.0,98004,47.6255,-122.208,2810,9687,3,8,55,False,0,0,-122.208,161177672.0,Northeat 16th Place,city,Bellevue,
19493,8928100205,725000.0,3,2.0,1820,6324,1.0,910,910.0,1945,0.0,98115,47.6823,-122.27,1850,6440,5,7,70,False,0,0,-122.27,155379434.0,Northeast 74th Street,city,Seattle,
19494,2473400110,315500.0,3,1.75,1870,8400,1.0,990,880.0,1977,0.0,98058,47.45399999999999,-122.164,1750,8400,3,7,37,False,0,0,-122.164,230896486.0,132nd Place Southeast,town,Renton,Fairwood
19495,2558720120,487585.0,4,1.75,2010,9211,1.0,1470,540.0,1977,0.0,98034,47.7206,-122.171,1840,8500,3,7,37,False,0,0,-122.171,179716971.0,127th Place Northeast,town,Kirkland,Kingsgate
19496,2023049361,246500.0,2,1.0,940,6000,1.0,940,0.0,1954,0.0,98148,47.4631,-122.329,1890,8547,2,7,61,False,0,0,-122.329,235727370.0,South 156th Street,town,Burien,
19497,6821101285,819000.0,3,1.75,1850,6000,1.5,1650,200.0,1913,1999.0,98199,47.6528,-122.401,1540,6000,3,8,101,True,0,0,-122.401,155537334.0,34th Avenue West,city,Seattle,Magnolia
19498,2780910100,349900.0,5,2.5,2530,4229,2.0,2530,0.0,2004,0.0,98038,47.3531,-122.021,2070,4879,3,7,10,False,0,0,-122.021,219958981.0,Southeast 277th Place,town,Maple Valley,
19499,9357000230,267000.0,3,1.0,940,4700,1.0,940,0.0,1942,0.0,98146,47.5117,-122.378,1020,5700,4,6,72,False,0,0,-122.378,158448854.0,37th Avenue Southwest,city,Seattle,Arbor Heights
19500,3649100015,480000.0,3,2.25,1820,15000,1.0,1480,340.0,1978,0.0,98028,47.7401,-122.249,1930,13600,3,7,37,False,0,0,-122.249,249070105.0,Juanita Drive Northeast,town,Kenmore,Moorlands
19501,1189000180,525000.0,2,1.0,1510,3360,1.0,880,630.0,1924,0.0,98122,47.6135,-122.297,1330,3360,3,7,90,False,0,0,-122.297,157530442.0,27th Avenue,city,Seattle,Madison Valley
19502,3905120610,578000.0,4,2.5,2070,5415,2.0,2070,0.0,1996,0.0,98029,47.5706,-122.006,2120,5331,3,8,18,False,0,0,-122.006,293792344.0,Southeast 41st Drive,town,Sammamish,Klahanie
19503,993002177,345000.0,3,2.5,1380,1547,3.0,1380,0.0,2000,0.0,98103,47.6908,-122.341,1380,1465,3,8,15,False,0,0,-122.341,21946151.0,Stone Avenue North,city,Seattle,Greenwood
19504,6384500535,499000.0,3,1.0,1270,6250,1.0,910,360.0,1955,0.0,98116,47.5694,-122.397,2000,6250,3,7,60,False,0,0,-122.397,158894086.0,51st Avenue Southwest,city,Seattle,West Seattle
19505,7751800115,425000.0,3,1.5,1390,9680,1.0,1390,0.0,1956,0.0,98008,47.63399999999999,-122.125,1460,10050,4,7,58,False,0,0,-122.125,293777592.0,Northeast 27th Street,city,Bellevue,
19506,4137020820,268000.0,4,3.0,1840,7510,2.0,1840,0.0,1988,2013.0,98092,47.2595,-122.218,1650,7957,5,8,26,True,0,0,-122.218,231484519.0,James Place Southeast,town,Auburn,Lakeland Hills
19508,3306200230,147000.0,3,1.5,1480,9606,1.0,1100,380.0,1964,0.0,98023,47.2978,-122.363,1600,9619,4,7,51,False,0,0,-122.363,231229024.0,Southwest 339th Street,town,Federal Way,
19509,3888100176,500000.0,4,2.0,2120,7806,1.0,1770,350.0,1949,0.0,98033,47.6859,-122.166,1560,9920,4,6,66,False,0,0,-122.166,180116119.0,Northeast 95th Street,town,Kirkland,
19510,7011201325,1010000.0,4,2.75,2940,5400,1.5,1940,1000.0,1910,0.0,98119,47.6366,-122.369,1970,2008,5,8,104,False,0,2,-122.369,156247569.0,9th Avenue West,city,Seattle,Queen Anne
19511,1424130220,991500.0,4,3.0,3820,26895,2.0,3820,0.0,1995,0.0,98072,47.7253,-122.092,3820,24751,3,11,20,False,0,2,-122.092,293719498.0,186th Avenue Northeast,town,Cottage Lake,
19512,9165100375,510000.0,5,2.0,2740,3838,1.0,1370,1370.0,1959,0.0,98117,47.6819,-122.393,1660,4040,4,7,55,False,0,0,-122.393,154550157.0,28th Avenue Northwest,city,Seattle,Ballard
19513,1651500040,1980000.0,4,4.0,4360,12081,2.0,4360,0.0,2007,0.0,98004,47.6377,-122.219,2180,10800,3,10,7,False,0,0,-122.219,293844689.0,92nd Place Northeast,village,Clyde Hill,
19514,8929000090,484998.0,4,2.5,1540,1870,2.0,1540,0.0,2014,0.0,98029,47.5524,-121.999,1540,1619,3,8,0,False,0,0,-121.999,179410434.0,24th Ave NE,town,Issaquah,
19515,3303850360,1280000.0,4,3.5,4660,17398,2.0,4660,0.0,2003,0.0,98006,47.5422,-122.112,5080,24913,3,11,11,False,0,2,-122.112,293697093.0,Southeast 65th Place,city,Bellevue,
19516,2011000120,210000.0,3,1.75,1590,7617,2.0,1590,0.0,1986,0.0,98198,47.3819,-122.312,1490,7450,3,7,28,False,0,0,-122.312,231485659.0,South 245th Place,town,Des Moines,
19517,6751100205,450000.0,2,1.0,1180,10720,1.0,1180,0.0,1955,0.0,98007,47.5893,-122.135,1420,10750,4,7,59,False,0,0,-122.135,293756463.0,Southeast 24th Street,city,Bellevue,Robinswood
19518,5078400035,875000.0,4,1.75,2360,8286,1.0,1320,1040.0,1952,0.0,98004,47.6226,-122.205,1680,7630,3,7,63,False,0,0,-122.205,293740452.0,102nd Avenue Northeast,city,Bellevue,
19519,6073300530,529950.0,4,2.75,1860,7500,1.0,1220,640.0,1967,0.0,98056,47.5398,-122.173,2020,8137,5,8,48,False,0,0,-122.173,293739819.0,Southeast 70th Street,village,Newcastle,Newport Hills
19520,9818700645,415000.0,3,1.75,1470,4000,1.0,1070,400.0,1979,0.0,98122,47.6067,-122.298,1280,3500,3,7,35,False,0,0,-122.298,157581357.0,27th Avenue,city,Seattle,Leschi
19521,6181700625,590000.0,4,2.0,2990,12970,1.5,1960,1030.0,1948,0.0,98028,47.7605,-122.258,2500,10680,4,7,67,False,0,2,-122.258,248989508.0,Northeast 182nd Street,town,Kenmore,
19522,8718500610,379950.0,3,1.5,1690,9144,1.0,1140,550.0,1956,0.0,98028,47.739,-122.253,1840,10600,4,7,58,False,0,0,-122.253,248997766.0,Northeast 153rd Place,town,Kenmore,
19523,7950302150,385000.0,1,1.0,660,3570,1.0,660,0.0,1906,0.0,98118,47.5659,-122.284,1520,4080,3,6,109,False,0,0,-122.284,159261941.0,39th Avenue South,city,Seattle,Mount Baker
19524,923000115,588000.0,3,1.75,2310,7620,2.0,2310,0.0,1942,1988.0,98177,47.7266,-122.363,2200,7672,3,8,72,True,0,0,-122.363,155305946.0,6th Avenue Northwest,city,Seattle,Broadview
19525,1722800835,252500.0,2,1.0,770,2191,1.0,770,0.0,1937,0.0,98108,47.5512,-122.323,940,5000,3,6,77,False,0,0,-122.323,158466863.0,South Homer Street,city,Seattle,Georgetown
19526,7436300180,530000.0,3,3.5,2320,3174,2.0,2060,260.0,1997,0.0,98033,47.6897,-122.175,2320,3187,3,9,17,False,0,0,-122.175,41871585.0,Northeast 100th Street,town,Kirkland,
19527,1630700276,385000.0,2,1.5,1370,159865,1.0,1370,0.0,1960,0.0,98072,47.7592,-122.092,1370,16217,3,7,55,False,0,0,-122.092,293755609.0,185th Avenue Northeast,town,Cottage Lake,
19528,2558670110,419000.0,3,2.25,1700,7650,1.0,1340,360.0,1975,0.0,98034,47.7214,-122.166,1980,7200,4,7,39,False,0,0,-122.166,179578367.0,131st Avenue Northeast,town,Kirkland,
19529,402000110,175000.0,2,1.0,960,5508,1.0,770,190.0,1951,0.0,98118,47.5307,-122.277,1280,5304,3,6,63,False,0,0,-122.277,157426926.0,44th Place South,city,Seattle,
19530,442000175,515000.0,2,1.0,1150,5664,1.0,870,280.0,1948,0.0,98115,47.6894,-122.284,1380,5664,3,7,67,False,0,0,-122.284,155796557.0,41st Avenue Northeast,city,Seattle,Inverness
19531,8825900410,945000.0,4,2.5,2910,4680,1.5,1850,1060.0,1937,0.0,98115,47.6745,-122.31,1960,4120,5,9,78,False,0,0,-122.31,155849571.0,17th Avenue Northeast,city,Seattle,University District
19532,984210120,359900.0,5,2.25,2290,7420,1.0,1290,1000.0,1973,0.0,98058,47.4375,-122.166,1660,7526,3,7,41,False,0,0,-122.166,229943848.0,Southeast 184th Place,town,Renton,Fairwood
19533,8044050040,419950.0,4,2.5,2260,5164,2.0,2260,0.0,1996,0.0,98056,47.50899999999999,-122.166,2260,5866,3,8,18,False,0,0,-122.166,231566869.0,Shelton Court Northeast,town,Renton,
19534,2771604370,460000.0,3,1.75,1300,4000,1.0,900,400.0,1953,0.0,98199,47.6368,-122.388,1750,4000,3,7,61,False,0,0,-122.388,155600103.0,West Newton Street,city,Seattle,Magnolia Village
19535,5028602020,255000.0,3,2.25,1850,7151,2.0,1850,0.0,1989,0.0,98023,47.2843,-122.352,1710,6827,3,7,26,False,0,0,-122.352,231309450.0,Southwest 354th Street,town,Federal Way,
19536,643300040,481000.0,4,1.75,1920,9500,1.0,1470,450.0,1966,0.0,98006,47.5683,-122.177,1820,10091,4,7,48,False,0,0,-122.177,293829941.0,Southeast 44th Place,city,Bellevue,Newport
19537,643300040,719521.0,4,1.75,1920,9500,1.0,1470,450.0,1966,0.0,98006,47.5683,-122.177,1820,10091,4,7,49,False,0,0,-122.177,293829941.0,Southeast 44th Place,city,Bellevue,Newport
19538,224059025,1080000.0,3,3.0,4910,43560,2.0,4000,910.0,1989,0.0,98007,47.5911,-122.131,3540,12288,4,10,25,False,0,0,-122.131,139152079.0,157th Place Southeast,city,Bellevue,Robinswood
19539,3379200100,334000.0,4,2.5,2210,6080,1.0,1410,800.0,1965,0.0,98178,47.4915,-122.228,2210,6175,4,8,49,False,0,2,-122.228,231309808.0,84th Avenue South,city,Seattle,
19540,6338000493,675000.0,4,2.75,2280,3200,1.5,1520,760.0,1931,0.0,98105,47.6709,-122.282,1970,4687,5,8,83,False,0,0,-122.282,155527980.0,43rd Avenue Northeast,city,Seattle,
19541,293000068,556000.0,3,1.75,1640,7437,1.0,1090,550.0,1948,0.0,98126,47.5324,-122.38,1640,7436,3,7,66,False,0,0,-122.38,156225209.0,38th Avenue Southwest,city,Seattle,
19542,6169901095,900000.0,4,2.0,1980,7200,2.0,1700,280.0,1910,0.0,98119,47.6318,-122.369,2490,4200,3,8,104,False,0,3,-122.369,156310953.0,9th Avenue West,city,Seattle,Queen Anne
19543,4443800375,400000.0,3,1.0,900,4084,1.5,900,0.0,1910,0.0,98117,47.684,-122.393,1280,4080,3,7,104,False,0,0,-122.393,154394879.0,28th Avenue Northwest,city,Seattle,Ballard
19544,9376301800,724950.0,4,1.75,1960,4340,1.0,980,980.0,1912,0.0,98117,47.6847,-122.37,1630,4360,5,8,103,False,0,0,-122.37,155782384.0,11th Avenue Northwest,city,Seattle,Ballard
19545,6799300150,321000.0,4,2.25,1800,4500,2.0,1800,0.0,2004,0.0,98031,47.394,-122.183,2010,5050,4,8,10,False,0,0,-122.183,229448254.0,Southeast 232nd Place,town,Kent,
19546,3271800910,1360000.0,4,3.5,4270,5800,2.0,3170,1100.0,1937,0.0,98199,47.6474,-122.411,3100,5800,5,10,77,False,0,3,-122.411,155577553.0,42nd Avenue West,city,Seattle,Magnolia
19547,42000245,171000.0,4,2.0,1520,19672,1.0,1020,500.0,1920,0.0,98188,47.4683,-122.281,1810,7840,3,6,94,False,0,0,-122.281,231550300.0,42nd Avenue South,town,Tukwila,
19548,1625069101,1360000.0,4,3.0,5430,108900,2.0,5430,0.0,1987,0.0,98053,47.6582,-122.038,3170,107076,4,10,27,False,0,0,-122.038,170882506.0,Northeast 57th Court,town,Union Hill-Novelty Hill,
19550,2423600100,491500.0,4,1.75,2190,125452,1.0,2190,0.0,1968,0.0,98092,47.2703,-122.069,3000,125017,3,9,46,False,0,2,-122.069,232681470.0,204th Avenue Southeast,town,Auburn,
19551,621069154,226000.0,4,1.5,1200,10890,1.0,1200,0.0,1972,0.0,98042,47.3423,-122.088,1250,10139,5,7,42,False,0,0,-122.088,232840655.0,Southeast Covington Sawyer Road,town,Kent,
19552,2436200025,580000.0,6,1.75,2180,4000,1.5,1380,800.0,1926,0.0,98105,47.6643,-122.29,1720,4000,4,7,88,False,0,0,-122.29,155493438.0,35th Avenue Northeast,city,Seattle,
19553,9808610410,640000.0,4,2.5,2320,11259,2.0,2320,0.0,1982,0.0,98004,47.6443,-122.194,2820,11770,3,9,32,False,0,0,-122.194,68236068.0,108th Avenue Northeast,city,Bellevue,
19554,1370803640,619790.0,3,1.75,1040,5097,1.0,800,240.0,1944,0.0,98199,47.6385,-122.401,1630,5097,4,7,70,False,0,0,-122.401,155591200.0,Montvale Place West,city,Seattle,Magnolia Village
19555,3779300210,383962.0,4,2.5,2700,6998,2.0,2700,0.0,2001,0.0,98188,47.4694,-122.263,2350,10550,3,8,13,False,0,0,-122.263,231892371.0,57th Avenue South,town,Tukwila,
19556,424049059,373000.0,3,2.0,1400,2445,1.0,840,560.0,2002,0.0,98144,47.5926,-122.299,1400,3200,3,7,12,False,0,0,-122.299,21161794.0,26th Avenue South,city,Seattle,Leschi
19557,5422560850,541338.0,3,2.5,2060,8123,2.0,1010,1050.0,1977,0.0,98052,47.6642,-122.13,1760,6170,3,8,37,False,0,0,-122.13,293733261.0,Northeast 66th Place,town,Redmond,
19558,558100065,254922.0,2,1.0,780,8160,1.0,780,0.0,1953,0.0,98133,47.7356,-122.34,1310,8160,4,6,61,False,0,0,-122.34,293699123.0,Ashworth Avenue North,town,Shoreline,Parkwood
19559,4442800040,575000.0,3,2.25,2400,5000,1.5,1440,960.0,1926,0.0,98117,47.6897,-122.393,1630,5000,4,7,88,False,0,0,-122.393,154701348.0,28th Avenue Northwest,city,Seattle,Ballard
19560,4038600300,650000.0,4,3.0,2900,15535,1.0,1870,1030.0,1961,0.0,98008,47.612,-122.119,2330,10217,4,7,53,False,0,2,-122.119,293685087.0,Northeast 2nd Place,city,Bellevue,Lake Hills
19561,5070000120,269950.0,3,1.5,1740,9547,1.0,1740,0.0,1962,0.0,98055,47.4475,-122.213,1780,9936,4,7,52,False,0,0,-122.213,230170103.0,South 36th Street,town,Renton,
19562,795002450,270950.0,2,1.0,780,6250,1.0,780,0.0,1942,0.0,98168,47.5099,-122.33,1280,7100,3,6,73,False,0,0,-122.33,231452839.0,3rd Avenue South,city,Seattle,
19563,3579000180,495000.0,3,2.75,2430,14861,1.0,1530,900.0,1988,0.0,98028,47.7461,-122.247,2230,10300,3,9,26,False,0,0,-122.247,249288405.0,Northeast 163rd Street,town,Kenmore,Moorlands
19564,6821102170,794154.0,4,2.0,2210,8556,1.0,1210,1000.0,1954,0.0,98199,47.6498,-122.396,2190,7975,4,8,60,False,0,1,-122.396,155703251.0,30th Avenue West,city,Seattle,Magnolia
19565,5151900110,340768.0,3,1.5,1510,11200,1.0,1510,0.0,1960,0.0,98003,47.3347,-122.325,2110,12070,4,8,54,False,0,0,-122.325,230869200.0,South 298th Street,town,Federal Way,
19566,5101407790,375000.0,2,1.0,900,5413,1.0,900,0.0,1947,0.0,98125,47.7047,-122.307,1280,6380,3,7,67,False,0,0,-122.307,155838553.0,20th Avenue Northeast,city,Seattle,Victory Heights
19567,2538400040,820000.0,4,2.5,3670,7000,2.0,3670,0.0,2005,0.0,98075,47.5854,-122.08,3680,7437,3,10,9,False,0,0,-122.08,293793583.0,Southeast 27th Place,town,Sammamish,
19568,1025049266,555000.0,2,2.25,1160,954,2.0,960,200.0,2014,0.0,98105,47.6647,-122.284,1160,1327,3,8,0,False,0,0,-122.284,172495120.0,41st Avenue Northeast,city,Seattle,
19569,4340610040,312500.0,2,1.5,1070,1200,2.0,1070,0.0,1999,0.0,98103,47.697,-122.347,1070,1200,3,7,15,False,0,0,-122.347,20359886.0,Linden Avenue North,city,Seattle,Greenwood
19570,3204300610,450000.0,2,1.0,950,4560,1.5,950,0.0,1925,0.0,98112,47.6288,-122.3,2040,4560,3,7,89,False,0,0,-122.3,157876195.0,25th Avenue East,city,Seattle,Madison Valley
19571,6793300220,739000.0,3,2.75,2950,6667,2.0,2950,0.0,2003,0.0,98029,47.5577,-122.026,3340,6667,3,9,12,False,0,0,-122.026,293793795.0,Southeast 49th Street,town,Issaquah,
19572,1568100087,320000.0,3,2.0,1420,1716,2.0,1050,370.0,2003,0.0,98155,47.7364,-122.295,1420,8150,3,7,12,False,0,0,-122.295,293848674.0,31st Avenue Northeast,town,Shoreline,
19573,4338800600,235000.0,3,1.0,1590,13000,1.5,1590,0.0,1944,0.0,98166,47.4789,-122.346,1460,8400,3,6,70,False,0,0,-122.346,235764241.0,8th Avenue Southwest,town,Burien,
19574,7211400535,275500.0,4,1.0,1290,5000,1.5,1290,0.0,1957,0.0,98146,47.5128,-122.358,1440,2500,3,7,58,False,0,0,-122.358,231517872.0,19th Avenue Southwest,city,Seattle,White Center
19576,4435000145,263000.0,4,1.75,1340,8700,1.5,1340,0.0,1958,0.0,98188,47.4514,-122.287,1240,8700,3,6,57,False,0,0,-122.287,230816218.0,South 170th Street,city,SeaTac,McMicken Heights
19577,421059018,257000.0,3,1.75,1397,18000,1.0,1397,0.0,1965,2014.0,98092,47.3388,-122.166,1950,31294,3,7,49,True,0,0,-122.166,232148257.0,132nd Avenue Southeast,town,Auburn,Lea Hill
19578,1321059013,725000.0,4,2.5,3750,218506,2.0,3750,0.0,1991,0.0,98092,47.3045,-122.103,2540,39413,3,10,24,False,0,0,-122.103,231845055.0,Southeast 332nd Street,town,Auburn,
19579,2143700406,300000.0,3,2.25,2000,7560,1.0,1400,600.0,1979,0.0,98055,47.4798,-122.228,2040,6949,3,7,35,False,0,0,-122.228,231577351.0,Thomas Avenue Southwest,town,Renton,
19580,8961950410,328000.0,3,2.0,2250,7904,1.5,2250,0.0,1998,0.0,98001,47.3165,-122.252,2460,8622,3,8,16,False,0,0,-122.252,231964961.0,10th Court Northwest,town,Auburn,West Hill
19581,1788800770,187500.0,3,1.0,840,8400,1.0,840,0.0,1959,0.0,98023,47.3281,-122.344,1030,8640,3,6,55,False,0,0,-122.344,230886751.0,6th Place Southwest,town,Federal Way,
19582,7518507685,400000.0,3,1.0,1100,5100,2.0,1100,0.0,1900,0.0,98117,47.679,-122.386,1540,5100,4,7,115,False,0,0,-122.386,154390950.0,Jones Avenue Northwest,city,Seattle,Ballard
19583,2490200220,515000.0,3,1.5,1660,5100,1.0,1210,450.0,1954,0.0,98136,47.5345,-122.383,1440,5100,4,7,61,False,0,0,-122.383,156228568.0,Southwest Ida Street,city,Seattle,
19584,284000025,1410000.0,2,2.0,2180,18525,1.0,1580,600.0,1952,0.0,98146,47.5036,-122.387,2480,21503,5,9,63,False,1,4,-122.387,152624339.0,Arroyo Beach Place Southwest,city,Seattle,
19585,522059189,235000.0,3,1.0,1460,8400,1.0,1460,0.0,1958,0.0,98055,47.4243,-122.198,1460,9600,3,7,57,False,0,0,-122.198,229998647.0,Southeast 199th Street,town,Renton,
19586,7203150330,669000.0,4,2.5,2470,4945,2.0,2470,0.0,2012,0.0,98053,47.6898,-122.015,2510,4988,3,8,2,False,0,0,-122.015,171467723.0,Eastridge Drive Northeast,town,Union Hill-Novelty Hill,Redmond Ridge East
19587,3124089060,282000.0,3,1.0,1250,13503,1.5,1250,0.0,1931,0.0,98065,47.526,-121.829,1450,13503,4,6,84,False,0,0,-121.829,293818908.0,384th Avenue Southeast,town,Snoqualmie,
19588,7518504130,663000.0,3,2.0,1480,3876,1.0,860,620.0,1928,0.0,98117,47.6808,-122.382,1660,3774,5,7,86,False,0,0,-122.382,154528073.0,20th Avenue Northwest,city,Seattle,Ballard
19589,7893802670,279900.0,3,3.25,2240,5000,2.0,1540,700.0,1989,0.0,98198,47.4114,-122.334,1800,7500,3,9,26,False,0,0,-122.334,232067867.0,1st Avenue South,town,Des Moines,
19590,2548100180,335000.0,3,2.0,1570,7200,1.0,1570,0.0,1952,0.0,98155,47.7501,-122.314,1410,7434,4,7,62,False,0,0,-122.314,293825971.0,Northeast 168th Street,town,Shoreline,Ridgecrest
19591,4024100915,689000.0,4,2.75,3250,10000,2.0,3250,0.0,2014,0.0,98155,47.7557,-122.309,1620,10089,3,9,0,False,0,0,-122.309,293838224.0,Northeast 175th Street,town,Shoreline,
19593,7852020720,506950.0,3,2.5,2080,4931,2.0,2080,0.0,2000,0.0,98065,47.5342,-121.868,1890,4229,3,8,15,False,0,0,-121.868,293804975.0,Fairway Avenue Southeast,town,Snoqualmie,
19594,9828702265,500000.0,3,2.5,1480,1171,3.0,1480,0.0,2006,0.0,98112,47.62,-122.3,1480,1231,3,8,8,False,0,0,-122.3,226177994.0,25th Avenue East,city,Seattle,Madison Valley
19595,5104511250,540000.0,5,3.0,3610,9775,2.0,3610,0.0,2003,0.0,98038,47.3545,-122.011,2800,8582,3,8,11,False,0,0,-122.011,220287380.0,Southeast 276th Place,town,Maple Valley,
19596,9828201885,812000.0,3,2.5,2040,4559,2.0,2040,0.0,1998,0.0,98122,47.6156,-122.295,1500,4500,3,9,16,False,0,0,-122.295,281901544.0,29th Avenue,city,Seattle,Madison Valley
19597,7525950110,1200000.0,4,3.25,3850,19842,2.0,3180,670.0,1989,0.0,98074,47.6239,-122.065,4320,19500,3,11,25,False,0,3,-122.065,293718628.0,Northeast 16th Street,town,Sammamish,Inglewood
19598,3211260120,370000.0,3,2.25,3230,35306,2.0,3230,0.0,1987,0.0,98092,47.3065,-122.113,2760,35285,3,9,27,False,0,0,-122.113,231898007.0,Southeast 329th Street,town,Auburn,
19599,7250000065,338000.0,3,2.0,2440,23512,1.0,1640,800.0,1933,0.0,98148,47.4594,-122.326,1630,19613,3,6,81,False,0,0,-122.326,235720326.0,South 160th Street,town,Burien,
19600,1446400564,185000.0,4,1.0,1490,6600,1.0,1490,0.0,1969,0.0,98168,47.4835,-122.332,1280,6600,3,7,45,False,0,0,-122.332,235910853.0,Occidental Avenue South,town,Burien,
19601,224059021,450000.0,3,1.0,1150,35415,1.0,1010,140.0,1950,0.0,98008,47.5974,-122.129,2460,11781,4,7,64,False,0,0,-122.129,293779025.0,158th Place Southeast,city,Bellevue,
19602,6392000625,451000.0,2,1.0,900,6000,1.0,900,0.0,1944,2004.0,98115,47.6855,-122.289,1460,4800,3,7,70,True,0,0,-122.289,156203294.0,36th Avenue Northeast,city,Seattle,
19603,6817850110,785000.0,4,2.5,3210,24527,1.5,3210,0.0,1984,0.0,98074,47.6399,-122.052,3280,24527,3,11,31,False,0,0,-122.052,293752119.0,Sahalee Way Northeast,town,Sammamish,
19604,3902100175,850000.0,5,3.0,3900,5250,1.5,2620,1280.0,1931,0.0,98116,47.5577,-122.389,1950,5700,5,8,83,False,0,1,-122.389,159028106.0,Erskine Way Southwest,city,Seattle,West Seattle
19605,7205400180,235000.0,3,1.0,1240,18000,1.0,1240,0.0,1943,0.0,98198,47.3514,-122.315,1240,18000,2,7,71,False,0,0,-122.315,231127664.0,South 279th Street,town,Des Moines,
19606,7351200295,1150000.0,3,1.75,1760,6788,2.0,1760,0.0,1940,0.0,98125,47.7336,-122.284,1630,7588,3,7,75,False,1,4,-122.284,155539301.0,Riviera Place Northeast,city,Seattle,
19607,291310260,377500.0,3,2.25,1410,1377,2.0,1290,120.0,2005,0.0,98027,47.5342,-122.067,1445,1370,3,7,9,False,0,0,-122.067,186464571.0,Talus Path,town,Issaquah,
19608,3026059204,825500.0,3,2.5,2780,11964,2.0,2780,0.0,2009,0.0,98034,47.7127,-122.216,1760,9640,3,9,5,False,0,0,-122.216,179688578.0,94th Avenue Northeast,town,Kirkland,Juanita
19609,2856102105,1060000.0,5,3.25,3230,3825,2.0,2480,750.0,2014,0.0,98117,47.6785,-122.392,1480,5100,3,9,0,False,0,0,-122.392,155012399.0,Earl Avenue Northwest,city,Seattle,Ballard
19610,3343301343,880000.0,5,3.5,4600,8764,2.0,3180,1420.0,2007,0.0,98006,47.5491,-122.19,3210,9431,3,10,7,False,0,0,-122.19,293761547.0,Southeast 60th Street,city,Bellevue,Hazelwood
19612,1048000160,504200.0,2,1.5,1200,1687,3.0,1200,0.0,2008,0.0,98103,47.6491,-122.334,1240,1296,3,8,6,False,0,0,-122.334,281721118.0,,city,Seattle,Wallingford
19613,5714200140,421500.0,4,3.0,2793,5703,2.0,2793,0.0,2009,0.0,98030,47.3682,-122.178,2793,5704,3,9,6,False,0,0,-122.178,229922822.0,Southeast 260th Place,town,Kent,
19614,1152200030,855169.0,4,2.5,2970,5050,2.0,2970,0.0,2014,0.0,98052,47.7043,-122.122,2810,4998,3,8,1,False,0,0,-122.122,217161901.0,,town,Redmond,
19615,3157600075,380000.0,3,2.0,1440,3218,1.0,850,590.0,2008,0.0,98106,47.5655,-122.36,1170,5000,3,7,7,False,0,0,-122.36,157567462.0,21st Avenue Southwest,city,Seattle,Delridge
19616,1972200554,580000.0,3,2.25,1480,1026,3.0,1480,0.0,2014,0.0,98103,47.6536,-122.354,1570,1283,3,8,0,False,0,0,-122.354,18734837.0,Phinney Avenue North,city,Seattle,Fremont
19617,9429400060,377000.0,3,2.5,1870,5333,2.0,1870,0.0,2012,0.0,98019,47.7447,-121.984,2100,3730,3,8,3,False,0,0,-121.984,130223719.0,Northeast Beadonhall Street,town,Duvall,
19618,301401610,329900.0,4,2.75,2475,4000,2.0,2475,0.0,2014,0.0,98002,47.3452,-122.209,2475,4000,3,7,0,False,0,0,-122.209,231547567.0,R Street Northeast,town,Auburn,North Auburn
19619,1025039326,921800.0,4,2.5,2950,7024,2.0,2950,0.0,2012,0.0,98199,47.6651,-122.403,2950,6339,3,10,2,False,0,0,-122.403,191297155.0,West Lawton Circle,city,Seattle,Seaview
19620,9385200041,529500.0,3,2.25,1410,905,3.0,1410,0.0,2014,0.0,98116,47.5818,-122.402,1510,1352,3,9,1,False,0,0,-122.402,160313913.0,Wickstrom Place Southwest,city,Seattle,West Seattle
19621,7237450550,363990.0,4,2.5,2240,3712,2.0,2240,0.0,2014,0.0,98038,47.3551,-122.061,2530,4315,3,8,0,False,0,0,-122.061,220372288.0,211th Court Southeast,town,Maple Valley,
19622,2862500060,834950.0,5,2.75,3230,6500,2.0,3230,0.0,2014,0.0,98074,47.6237,-122.023,3180,7624,3,9,1,False,0,0,-122.023,222009958.0,Northeast 15th Place,town,Sammamish,
19624,2161400060,338900.0,3,2.25,1936,9495,1.0,1936,0.0,2013,0.0,98030,47.3714,-122.197,1410,12770,3,8,1,False,0,0,-122.197,229558754.0,109th Avenue Southeast,town,Kent,
19625,2781230070,419950.0,3,2.5,3120,6000,2.0,3120,0.0,2007,0.0,98038,47.3473,-122.03,2670,6000,3,9,8,False,0,0,-122.03,219605016.0,Southeast 284th Street,town,Maple Valley,Henrys
